timestamp, power.draw [W]
2026/02/22 02:39:29.944, 27.16 W
2026/02/22 02:39:30.944, 27.11 W
2026/02/22 02:39:31.944, 27.19 W
2026/02/22 02:39:32.944, 27.00 W
2026/02/22 02:39:33.945, 27.18 W
2026/02/22 02:39:34.945, 27.03 W
2026/02/22 02:39:35.945, 27.34 W
2026/02/22 02:39:36.945, 27.40 W
2026/02/22 02:39:37.945, 27.29 W
2026/02/22 02:39:38.945, 27.51 W
2026/02/22 02:39:39.945, 27.49 W
2026/02/22 02:39:40.945, 27.14 W
2026/02/22 02:39:41.946, 26.85 W
2026/02/22 02:39:42.946, 27.04 W
2026/02/22 02:39:43.946, 27.23 W
2026/02/22 02:39:44.946, 26.99 W
2026/02/22 02:39:45.946, 26.67 W
2026/02/22 02:39:46.946, 26.78 W
2026/02/22 02:39:47.946, 26.84 W
2026/02/22 02:39:48.946, 27.09 W
2026/02/22 02:39:49.947, 26.84 W
2026/02/22 02:39:50.947, 26.74 W
2026/02/22 02:39:51.947, 27.38 W
2026/02/22 02:39:52.947, 27.13 W
2026/02/22 02:39:53.947, 27.19 W
2026/02/22 02:39:54.947, 27.11 W
2026/02/22 02:39:55.947, 26.87 W
2026/02/22 02:39:56.948, 26.99 W
2026/02/22 02:39:57.948, 27.14 W
2026/02/22 02:39:58.948, 27.14 W
2026/02/22 02:39:59.948, 26.99 W
2026/02/22 02:40:00.948, 27.08 W
2026/02/22 02:40:01.948, 27.24 W
2026/02/22 02:40:02.948, 27.39 W
2026/02/22 02:40:03.948, 27.35 W
2026/02/22 02:40:04.949, 26.83 W
2026/02/22 02:40:05.949, 26.87 W
2026/02/22 02:40:06.949, 27.20 W
2026/02/22 02:40:07.949, 27.12 W
2026/02/22 02:40:08.949, 26.83 W
2026/02/22 02:40:09.949, 26.85 W
2026/02/22 02:40:10.949, 26.89 W
2026/02/22 02:40:11.950, 26.84 W
2026/02/22 02:40:12.950, 26.86 W
2026/02/22 02:40:13.950, 27.12 W
2026/02/22 02:40:14.950, 27.25 W
2026/02/22 02:40:15.950, 26.89 W
2026/02/22 02:40:16.950, 27.00 W
2026/02/22 02:40:17.950, 27.03 W
2026/02/22 02:40:18.950, 27.02 W
2026/02/22 02:40:19.951, 27.12 W
2026/02/22 02:40:20.951, 27.24 W
2026/02/22 02:40:21.951, 27.46 W
2026/02/22 02:40:22.951, 27.50 W
2026/02/22 02:40:23.951, 27.81 W
2026/02/22 02:40:24.951, 27.72 W
2026/02/22 02:40:25.951, 27.62 W
2026/02/22 02:40:26.952, 27.29 W
2026/02/22 02:40:27.952, 27.33 W
2026/02/22 02:40:28.952, 27.16 W
2026/02/22 02:40:29.952, 26.93 W
2026/02/22 02:40:30.952, 27.06 W
2026/02/22 02:40:31.952, 27.11 W
2026/02/22 02:40:32.952, 27.04 W
2026/02/22 02:40:33.953, 27.24 W
2026/02/22 02:40:34.953, 27.33 W
2026/02/22 02:40:35.953, 27.42 W
2026/02/22 02:40:36.953, 27.41 W
2026/02/22 02:40:37.953, 27.50 W
2026/02/22 02:40:38.953, 27.80 W
2026/02/22 02:40:39.953, 27.78 W
2026/02/22 02:40:40.953, 27.74 W
2026/02/22 02:40:41.954, 27.56 W
2026/02/22 02:40:42.954, 27.29 W
2026/02/22 02:40:43.954, 27.27 W
2026/02/22 02:40:44.954, 27.19 W
2026/02/22 02:40:45.954, 27.40 W
2026/02/22 02:40:46.954, 27.30 W
2026/02/22 02:40:47.954, 27.11 W
2026/02/22 02:40:48.955, 27.03 W
2026/02/22 02:40:49.955, 26.94 W
2026/02/22 02:40:50.955, 26.92 W
2026/02/22 02:40:51.955, 26.96 W
2026/02/22 02:40:52.955, 27.17 W
2026/02/22 02:40:53.955, 27.28 W
2026/02/22 02:40:54.955, 26.95 W
2026/02/22 02:40:55.956, 27.38 W
2026/02/22 02:40:56.956, 27.48 W
2026/02/22 02:40:57.956, 27.44 W
2026/02/22 02:40:58.956, 27.36 W
2026/02/22 02:40:59.956, 27.30 W
2026/02/22 02:41:00.956, 27.60 W
2026/02/22 02:41:01.956, 27.42 W
2026/02/22 02:41:02.956, 27.34 W
2026/02/22 02:41:03.957, 27.36 W
2026/02/22 02:41:04.957, 27.46 W
2026/02/22 02:41:05.957, 27.46 W
2026/02/22 02:41:06.957, 27.48 W
2026/02/22 02:41:07.957, 27.56 W
2026/02/22 02:41:08.957, 27.74 W
2026/02/22 02:41:09.957, 27.58 W
2026/02/22 02:41:10.957, 27.51 W
2026/02/22 02:41:11.958, 27.15 W
2026/02/22 02:41:12.958, 27.39 W
2026/02/22 02:41:13.958, 27.64 W
2026/02/22 02:41:14.958, 27.62 W
2026/02/22 02:41:15.958, 27.60 W
2026/02/22 02:41:16.958, 27.62 W
2026/02/22 02:41:17.958, 27.66 W
2026/02/22 02:41:18.958, 27.51 W
2026/02/22 02:41:19.959, 27.27 W
2026/02/22 02:41:20.959, 26.95 W
2026/02/22 02:41:21.959, 26.91 W
2026/02/22 02:41:22.959, 27.30 W
2026/02/22 02:41:23.959, 27.55 W
2026/02/22 02:41:24.959, 27.55 W
2026/02/22 02:41:25.959, 27.51 W
2026/02/22 02:41:26.960, 26.96 W
2026/02/22 02:41:27.960, 26.98 W
2026/02/22 02:41:28.960, 27.20 W
2026/02/22 02:41:29.960, 27.33 W
2026/02/22 02:41:30.960, 27.23 W
2026/02/22 02:41:31.960, 27.24 W
2026/02/22 02:41:32.960, 27.05 W
2026/02/22 02:41:33.961, 27.21 W
2026/02/22 02:41:34.961, 27.25 W
2026/02/22 02:41:35.961, 27.30 W
2026/02/22 02:41:36.961, 27.28 W
2026/02/22 02:41:37.961, 27.03 W
2026/02/22 02:41:38.961, 26.91 W
2026/02/22 02:41:39.961, 26.97 W
2026/02/22 02:41:40.961, 26.92 W
2026/02/22 02:41:41.962, 26.78 W
2026/02/22 02:41:42.962, 26.92 W
2026/02/22 02:41:43.962, 27.13 W
2026/02/22 02:41:44.962, 27.22 W
2026/02/22 02:41:45.962, 27.13 W
2026/02/22 02:41:46.962, 27.10 W
2026/02/22 02:41:47.962, 27.12 W
2026/02/22 02:41:48.962, 27.14 W
2026/02/22 02:41:49.963, 27.02 W
2026/02/22 02:41:50.963, 26.98 W
2026/02/22 02:41:51.963, 27.45 W
2026/02/22 02:41:52.963, 27.55 W
2026/02/22 02:41:53.963, 27.57 W
2026/02/22 02:41:54.963, 27.57 W
2026/02/22 02:41:55.963, 27.47 W
2026/02/22 02:41:56.963, 26.91 W
2026/02/22 02:41:57.964, 26.83 W
2026/02/22 02:41:58.964, 26.76 W
2026/02/22 02:41:59.964, 26.89 W
2026/02/22 02:42:00.964, 27.21 W
2026/02/22 02:42:01.964, 27.13 W
2026/02/22 02:42:02.964, 27.20 W
2026/02/22 02:42:03.964, 27.11 W
2026/02/22 02:42:04.964, 27.49 W
2026/02/22 02:42:05.965, 27.20 W
2026/02/22 02:42:06.965, 27.17 W
2026/02/22 02:42:07.965, 27.10 W
2026/02/22 02:42:08.965, 27.03 W
2026/02/22 02:42:09.965, 27.09 W
2026/02/22 02:42:10.965, 26.97 W
2026/02/22 02:42:11.965, 26.82 W
2026/02/22 02:42:12.966, 26.91 W
2026/02/22 02:42:13.966, 27.01 W
2026/02/22 02:42:14.966, 27.18 W
2026/02/22 02:42:15.966, 27.15 W
2026/02/22 02:42:16.966, 27.19 W
2026/02/22 02:42:17.966, 27.08 W
2026/02/22 02:42:18.966, 27.13 W
2026/02/22 02:42:19.966, 27.13 W
2026/02/22 02:42:20.967, 26.76 W
2026/02/22 02:42:21.967, 26.87 W
2026/02/22 02:42:22.967, 26.73 W
2026/02/22 02:42:23.967, 26.80 W
2026/02/22 02:42:24.967, 27.35 W
2026/02/22 02:42:25.967, 27.31 W
2026/02/22 02:42:26.967, 27.38 W
2026/02/22 02:42:27.968, 27.33 W
2026/02/22 02:42:28.968, 26.97 W
2026/02/22 02:42:29.968, 27.15 W
2026/02/22 02:42:30.968, 27.42 W
2026/02/22 02:42:31.968, 27.57 W
2026/02/22 02:42:32.968, 27.38 W
2026/02/22 02:42:33.968, 27.23 W
2026/02/22 02:42:34.968, 27.09 W
2026/02/22 02:42:35.969, 27.27 W
2026/02/22 02:42:36.969, 27.60 W
2026/02/22 02:42:37.969, 27.46 W
2026/02/22 02:42:38.969, 27.51 W
2026/02/22 02:42:39.969, 27.70 W
2026/02/22 02:42:40.969, 27.68 W
2026/02/22 02:42:41.969, 27.47 W
2026/02/22 02:42:42.969, 27.77 W
2026/02/22 02:42:43.970, 27.74 W
2026/02/22 02:42:44.970, 27.56 W
2026/02/22 02:42:45.970, 27.69 W
2026/02/22 02:42:46.970, 27.51 W
2026/02/22 02:42:47.970, 27.48 W
2026/02/22 02:42:48.970, 27.43 W
2026/02/22 02:42:49.970, 27.20 W
2026/02/22 02:42:50.971, 26.98 W
2026/02/22 02:42:51.971, 26.70 W
2026/02/22 02:42:52.971, 26.82 W
2026/02/22 02:42:53.971, 27.14 W
2026/02/22 02:42:54.971, 27.54 W
2026/02/22 02:42:55.971, 27.21 W
2026/02/22 02:42:56.971, 27.44 W
2026/02/22 02:42:57.971, 27.54 W
2026/02/22 02:42:58.972, 27.45 W
2026/02/22 02:42:59.972, 27.41 W
2026/02/22 02:43:00.972, 27.31 W
2026/02/22 02:43:01.972, 27.24 W
2026/02/22 02:43:02.972, 27.19 W
2026/02/22 02:43:03.972, 27.14 W
2026/02/22 02:43:04.972, 27.08 W
2026/02/22 02:43:05.973, 27.42 W
2026/02/22 02:43:06.973, 27.18 W
2026/02/22 02:43:07.973, 26.89 W
2026/02/22 02:43:08.973, 26.96 W
2026/02/22 02:43:09.973, 27.06 W
2026/02/22 02:43:10.973, 26.94 W
2026/02/22 02:43:11.973, 27.06 W
2026/02/22 02:43:12.973, 27.16 W
2026/02/22 02:43:13.974, 27.08 W
2026/02/22 02:43:14.974, 26.94 W
2026/02/22 02:43:15.974, 26.94 W
2026/02/22 02:43:16.974, 27.64 W
2026/02/22 02:43:17.974, 27.51 W
2026/02/22 02:43:18.974, 27.28 W
2026/02/22 02:43:19.974, 27.22 W
2026/02/22 02:43:20.974, 27.20 W
2026/02/22 02:43:21.975, 27.06 W
2026/02/22 02:43:22.975, 27.33 W
2026/02/22 02:43:23.975, 27.32 W
2026/02/22 02:43:24.975, 27.35 W
2026/02/22 02:43:25.975, 27.32 W
2026/02/22 02:43:26.975, 27.02 W
2026/02/22 02:43:27.975, 27.23 W
2026/02/22 02:43:28.976, 27.30 W
2026/02/22 02:43:29.976, 27.38 W
2026/02/22 02:43:30.976, 27.28 W
2026/02/22 02:43:31.976, 27.28 W
2026/02/22 02:43:32.976, 27.20 W
2026/02/22 02:43:33.976, 26.98 W
2026/02/22 02:43:34.976, 26.91 W
2026/02/22 02:43:35.976, 27.47 W
2026/02/22 02:43:36.977, 27.51 W
2026/02/22 02:43:37.977, 27.43 W
2026/02/22 02:43:38.977, 27.17 W
2026/02/22 02:43:39.977, 27.19 W
2026/02/22 02:43:40.977, 27.15 W
2026/02/22 02:43:41.977, 27.18 W
2026/02/22 02:43:42.977, 27.12 W
2026/02/22 02:43:43.977, 27.17 W
2026/02/22 02:43:44.978, 26.84 W
2026/02/22 02:43:45.978, 27.06 W
2026/02/22 02:43:46.978, 27.40 W
2026/02/22 02:43:47.978, 27.35 W
2026/02/22 02:43:48.978, 27.34 W
2026/02/22 02:43:49.978, 27.33 W
2026/02/22 02:43:50.978, 27.09 W
2026/02/22 02:43:51.978, 26.68 W
2026/02/22 02:43:52.979, 26.55 W
2026/02/22 02:43:53.979, 26.55 W
2026/02/22 02:43:54.979, 26.87 W
2026/02/22 02:43:55.979, 27.11 W
2026/02/22 02:43:56.979, 27.01 W
2026/02/22 02:43:57.979, 27.07 W
2026/02/22 02:43:58.979, 27.09 W
2026/02/22 02:43:59.980, 27.28 W
2026/02/22 02:44:00.980, 27.50 W
2026/02/22 02:44:01.980, 27.11 W
2026/02/22 02:44:02.980, 27.17 W
2026/02/22 02:44:03.980, 27.24 W
2026/02/22 02:44:04.980, 27.25 W
2026/02/22 02:44:05.980, 27.33 W
2026/02/22 02:44:06.980, 27.24 W
2026/02/22 02:44:07.981, 27.56 W
2026/02/22 02:44:08.981, 27.41 W
2026/02/22 02:44:09.981, 27.36 W
2026/02/22 02:44:10.981, 27.47 W
2026/02/22 02:44:11.981, 27.41 W
2026/02/22 02:44:12.981, 27.16 W
2026/02/22 02:44:13.981, 27.07 W
2026/02/22 02:44:14.981, 27.42 W
2026/02/22 02:44:15.982, 27.25 W
2026/02/22 02:44:16.982, 27.25 W
2026/02/22 02:44:17.982, 27.11 W
2026/02/22 02:44:18.982, 27.08 W
2026/02/22 02:44:19.982, 27.09 W
2026/02/22 02:44:20.982, 27.10 W
2026/02/22 02:44:21.982, 27.28 W
2026/02/22 02:44:22.982, 27.40 W
2026/02/22 02:44:23.983, 27.05 W
2026/02/22 02:44:24.983, 27.12 W
2026/02/22 02:44:25.983, 27.24 W
2026/02/22 02:44:26.983, 27.19 W
2026/02/22 02:44:27.983, 27.27 W
2026/02/22 02:44:28.983, 27.58 W
2026/02/22 02:44:29.983, 27.64 W
2026/02/22 02:44:30.984, 27.28 W
2026/02/22 02:44:31.984, 27.39 W
2026/02/22 02:44:32.984, 27.39 W
2026/02/22 02:44:33.984, 27.30 W
2026/02/22 02:44:34.984, 27.17 W
2026/02/22 02:44:35.984, 27.17 W
2026/02/22 02:44:36.984, 27.21 W
2026/02/22 02:44:37.984, 27.38 W
2026/02/22 02:44:38.985, 27.30 W
2026/02/22 02:44:39.985, 27.23 W
2026/02/22 02:44:40.985, 27.12 W
2026/02/22 02:44:41.985, 27.25 W
2026/02/22 02:44:42.985, 27.11 W
2026/02/22 02:44:43.985, 27.01 W
2026/02/22 02:44:44.985, 27.33 W
2026/02/22 02:44:45.985, 27.26 W
2026/02/22 02:44:46.986, 27.16 W
2026/02/22 02:44:47.986, 26.97 W
2026/02/22 02:44:48.986, 26.79 W
2026/02/22 02:44:49.986, 26.57 W
2026/02/22 02:44:50.986, 26.80 W
2026/02/22 02:44:51.986, 26.80 W
2026/02/22 02:44:52.986, 26.99 W
2026/02/22 02:44:53.987, 27.10 W
2026/02/22 02:44:54.987, 26.88 W
2026/02/22 02:44:55.987, 27.00 W
2026/02/22 02:44:56.987, 27.13 W
2026/02/22 02:44:57.987, 27.17 W
2026/02/22 02:44:58.987, 27.19 W
2026/02/22 02:44:59.987, 26.84 W
2026/02/22 02:45:00.988, 27.20 W
2026/02/22 02:45:01.988, 27.07 W
2026/02/22 02:45:02.988, 27.08 W
2026/02/22 02:45:03.988, 27.21 W
2026/02/22 02:45:04.988, 26.96 W
2026/02/22 02:45:05.988, 26.93 W
2026/02/22 02:45:06.988, 27.12 W
2026/02/22 02:45:07.988, 27.49 W
2026/02/22 02:45:08.989, 27.35 W
2026/02/22 02:45:09.989, 26.92 W
2026/02/22 02:45:10.989, 27.08 W
2026/02/22 02:45:11.989, 27.08 W
2026/02/22 02:45:12.989, 27.01 W
2026/02/22 02:45:13.989, 27.14 W
2026/02/22 02:45:14.989, 27.18 W
2026/02/22 02:45:15.989, 27.19 W
2026/02/22 02:45:16.990, 27.28 W
2026/02/22 02:45:17.990, 27.44 W
2026/02/22 02:45:18.990, 27.00 W
2026/02/22 02:45:19.990, 26.91 W
2026/02/22 02:45:20.990, 26.75 W
2026/02/22 02:45:21.990, 26.79 W
2026/02/22 02:45:22.990, 26.99 W
2026/02/22 02:45:23.990, 27.15 W
2026/02/22 02:45:24.991, 27.11 W
2026/02/22 02:45:25.991, 27.37 W
2026/02/22 02:45:26.991, 27.33 W
2026/02/22 02:45:27.991, 26.93 W
2026/02/22 02:45:28.991, 27.14 W
2026/02/22 02:45:29.991, 27.17 W
2026/02/22 02:45:30.991, 27.47 W
2026/02/22 02:45:31.992, 27.31 W
2026/02/22 02:45:32.992, 26.96 W
2026/02/22 02:45:33.992, 27.20 W
2026/02/22 02:45:34.992, 27.33 W
2026/02/22 02:45:35.992, 27.23 W
2026/02/22 02:45:36.992, 27.39 W
2026/02/22 02:45:37.992, 27.33 W
2026/02/22 02:45:38.992, 27.26 W
2026/02/22 02:45:39.993, 27.08 W
2026/02/22 02:45:40.993, 27.40 W
2026/02/22 02:45:41.993, 27.42 W
2026/02/22 02:45:42.993, 27.44 W
2026/02/22 02:45:43.993, 27.82 W
2026/02/22 02:45:44.993, 27.66 W
2026/02/22 02:45:45.993, 27.42 W
2026/02/22 02:45:46.993, 27.16 W
2026/02/22 02:45:47.994, 27.10 W
2026/02/22 02:45:48.994, 26.93 W
2026/02/22 02:45:49.994, 27.08 W
2026/02/22 02:45:50.994, 26.79 W
2026/02/22 02:45:51.994, 26.89 W
2026/02/22 02:45:52.994, 27.04 W
2026/02/22 02:45:53.994, 26.95 W
2026/02/22 02:45:54.995, 27.01 W
2026/02/22 02:45:55.995, 27.23 W
2026/02/22 02:45:56.995, 27.03 W
2026/02/22 02:45:57.995, 26.94 W
2026/02/22 02:45:58.995, 26.87 W
2026/02/22 02:45:59.995, 27.26 W
2026/02/22 02:46:00.995, 27.27 W
2026/02/22 02:46:01.995, 27.10 W
2026/02/22 02:46:02.996, 27.06 W
2026/02/22 02:46:03.996, 26.99 W
2026/02/22 02:46:04.996, 27.31 W
2026/02/22 02:46:05.996, 27.10 W
2026/02/22 02:46:06.996, 26.98 W
2026/02/22 02:46:07.996, 27.02 W
2026/02/22 02:46:08.996, 27.24 W
2026/02/22 02:46:09.997, 27.19 W
2026/02/22 02:46:10.997, 27.17 W
2026/02/22 02:46:11.997, 26.72 W
2026/02/22 02:46:12.997, 26.79 W
2026/02/22 02:46:13.997, 26.70 W
2026/02/22 02:46:14.997, 26.78 W
2026/02/22 02:46:15.997, 26.50 W
2026/02/22 02:46:16.997, 26.61 W
2026/02/22 02:46:17.998, 26.86 W
2026/02/22 02:46:18.998, 27.07 W
2026/02/22 02:46:19.998, 27.28 W
2026/02/22 02:46:20.998, 27.42 W
2026/02/22 02:46:21.998, 26.84 W
2026/02/22 02:46:22.998, 26.89 W
2026/02/22 02:46:23.998, 27.12 W
2026/02/22 02:46:24.998, 26.98 W
2026/02/22 02:46:25.999, 26.95 W
2026/02/22 02:46:26.999, 27.02 W
2026/02/22 02:46:27.999, 27.02 W
2026/02/22 02:46:28.999, 26.62 W
2026/02/22 02:46:29.999, 26.73 W
2026/02/22 02:46:30.999, 26.78 W
2026/02/22 02:46:31.999, 26.83 W
2026/02/22 02:46:33.000, 27.08 W
2026/02/22 02:46:34.000, 27.16 W
2026/02/22 02:46:35.000, 27.14 W
2026/02/22 02:46:36.000, 27.16 W
2026/02/22 02:46:37.000, 27.20 W
2026/02/22 02:46:38.000, 27.30 W
2026/02/22 02:46:39.000, 27.33 W
2026/02/22 02:46:40.000, 27.29 W
2026/02/22 02:46:41.001, 27.20 W
2026/02/22 02:46:42.001, 27.19 W
2026/02/22 02:46:43.001, 26.83 W
2026/02/22 02:46:44.001, 26.92 W
2026/02/22 02:46:45.001, 27.01 W
2026/02/22 02:46:46.001, 27.01 W
2026/02/22 02:46:47.001, 26.95 W
2026/02/22 02:46:48.001, 26.75 W
2026/02/22 02:46:49.002, 27.04 W
2026/02/22 02:46:50.002, 27.10 W
2026/02/22 02:46:51.002, 27.14 W
2026/02/22 02:46:52.002, 26.87 W
2026/02/22 02:46:53.002, 27.10 W
2026/02/22 02:46:54.002, 26.87 W
2026/02/22 02:46:55.002, 26.86 W
2026/02/22 02:46:56.002, 27.17 W
2026/02/22 02:46:57.003, 27.18 W
2026/02/22 02:46:58.003, 27.43 W
2026/02/22 02:46:59.003, 27.28 W
2026/02/22 02:47:00.003, 27.20 W
2026/02/22 02:47:01.003, 27.22 W
2026/02/22 02:47:02.003, 27.07 W
2026/02/22 02:47:03.003, 26.99 W
2026/02/22 02:47:04.004, 27.08 W
2026/02/22 02:47:05.004, 27.16 W
2026/02/22 02:47:06.004, 27.48 W
2026/02/22 02:47:07.004, 27.18 W
2026/02/22 02:47:08.004, 27.25 W
2026/02/22 02:47:09.004, 27.63 W
2026/02/22 02:47:10.004, 27.33 W
2026/02/22 02:47:11.004, 27.39 W
2026/02/22 02:47:12.005, 27.54 W
2026/02/22 02:47:13.005, 27.36 W
2026/02/22 02:47:14.005, 27.14 W
2026/02/22 02:47:15.005, 27.33 W
2026/02/22 02:47:16.005, 27.23 W
2026/02/22 02:47:17.005, 27.32 W
2026/02/22 02:47:18.005, 27.62 W
2026/02/22 02:47:19.005, 27.26 W
2026/02/22 02:47:20.006, 27.37 W
2026/02/22 02:47:21.006, 27.14 W
2026/02/22 02:47:22.006, 27.06 W
2026/02/22 02:47:23.006, 27.27 W
2026/02/22 02:47:24.006, 27.26 W
2026/02/22 02:47:25.006, 27.07 W
2026/02/22 02:47:26.006, 26.92 W
2026/02/22 02:47:27.006, 26.82 W
2026/02/22 02:47:28.007, 27.16 W
2026/02/22 02:47:29.007, 27.49 W
2026/02/22 02:47:30.007, 27.19 W
2026/02/22 02:47:31.007, 27.12 W
2026/02/22 02:47:32.007, 27.33 W
2026/02/22 02:47:33.007, 27.26 W
2026/02/22 02:47:34.007, 27.52 W
2026/02/22 02:47:35.007, 27.52 W
2026/02/22 02:47:36.008, 27.32 W
2026/02/22 02:47:37.008, 27.36 W
2026/02/22 02:47:38.008, 27.36 W
2026/02/22 02:47:39.008, 27.09 W
2026/02/22 02:47:40.008, 26.87 W
2026/02/22 02:47:41.008, 26.89 W
2026/02/22 02:47:42.008, 27.49 W
2026/02/22 02:47:43.009, 27.31 W
2026/02/22 02:47:44.009, 26.91 W
2026/02/22 02:47:45.009, 27.09 W
2026/02/22 02:47:46.009, 27.10 W
2026/02/22 02:47:47.009, 27.13 W
2026/02/22 02:47:48.009, 27.19 W
2026/02/22 02:47:49.009, 27.38 W
2026/02/22 02:47:50.009, 27.20 W
2026/02/22 02:47:51.010, 27.05 W
2026/02/22 02:47:52.010, 26.91 W
2026/02/22 02:47:53.010, 26.83 W
2026/02/22 02:47:54.010, 26.95 W
2026/02/22 02:47:55.010, 27.07 W
2026/02/22 02:47:56.010, 27.11 W
2026/02/22 02:47:57.010, 27.13 W
2026/02/22 02:47:58.010, 26.94 W
2026/02/22 02:47:59.011, 26.90 W
2026/02/22 02:48:00.011, 27.15 W
2026/02/22 02:48:01.011, 27.13 W
2026/02/22 02:48:02.011, 27.02 W
2026/02/22 02:48:03.011, 27.30 W
2026/02/22 02:48:04.011, 27.18 W
2026/02/22 02:48:05.011, 27.05 W
2026/02/22 02:48:06.012, 27.10 W
2026/02/22 02:48:07.012, 26.91 W
2026/02/22 02:48:08.012, 26.94 W
2026/02/22 02:48:09.012, 26.74 W
2026/02/22 02:48:10.012, 26.82 W
2026/02/22 02:48:11.012, 26.64 W
2026/02/22 02:48:12.012, 26.54 W
2026/02/22 02:48:13.013, 26.58 W
2026/02/22 02:48:14.013, 26.56 W
2026/02/22 02:48:15.013, 26.36 W
2026/02/22 02:48:16.013, 26.19 W
2026/02/22 02:48:17.013, 26.20 W
2026/02/22 02:48:18.013, 26.28 W
2026/02/22 02:48:19.013, 26.68 W
2026/02/22 02:48:20.013, 26.87 W
2026/02/22 02:48:21.014, 26.64 W
2026/02/22 02:48:22.014, 26.76 W
2026/02/22 02:48:23.014, 26.76 W
2026/02/22 02:48:24.014, 26.88 W
2026/02/22 02:48:25.014, 26.75 W
2026/02/22 02:48:26.014, 26.68 W
2026/02/22 02:48:27.014, 26.65 W
2026/02/22 02:48:28.015, 26.63 W
2026/02/22 02:48:29.015, 26.46 W
2026/02/22 02:48:30.015, 26.43 W
2026/02/22 02:48:31.015, 26.55 W
2026/02/22 02:48:32.015, 26.59 W
2026/02/22 02:48:33.015, 26.59 W
2026/02/22 02:48:34.015, 26.68 W
2026/02/22 02:48:35.015, 26.79 W
2026/02/22 02:48:36.016, 26.80 W
2026/02/22 02:48:37.016, 26.42 W
2026/02/22 02:48:38.016, 26.52 W
2026/02/22 02:48:39.016, 26.67 W
2026/02/22 02:48:40.016, 26.73 W
2026/02/22 02:48:41.016, 26.45 W
2026/02/22 02:48:42.016, 26.62 W
2026/02/22 02:48:43.016, 26.36 W
2026/02/22 02:48:44.017, 26.48 W
2026/02/22 02:48:45.017, 26.79 W
2026/02/22 02:48:46.017, 26.56 W
2026/02/22 02:48:47.017, 26.50 W
2026/02/22 02:48:48.017, 26.28 W
2026/02/22 02:48:49.017, 26.20 W
2026/02/22 02:48:50.017, 26.18 W
2026/02/22 02:48:51.017, 26.40 W
2026/02/22 02:48:52.018, 26.19 W
2026/02/22 02:48:53.018, 26.40 W
2026/02/22 02:48:54.018, 26.65 W
2026/02/22 02:48:55.018, 26.56 W
2026/02/22 02:48:56.018, 26.66 W
2026/02/22 02:48:57.018, 26.82 W
2026/02/22 02:48:58.018, 26.66 W
2026/02/22 02:48:59.019, 26.60 W
2026/02/22 02:49:00.019, 26.60 W
2026/02/22 02:49:01.019, 26.61 W
2026/02/22 02:49:02.019, 26.76 W
2026/02/22 02:49:03.019, 26.89 W
2026/02/22 02:49:04.019, 26.26 W
2026/02/22 02:49:05.019, 26.46 W
2026/02/22 02:49:06.019, 26.41 W
2026/02/22 02:49:07.020, 26.65 W
2026/02/22 02:49:08.020, 26.49 W
2026/02/22 02:49:09.020, 26.58 W
2026/02/22 02:49:10.020, 26.59 W
2026/02/22 02:49:11.020, 26.59 W
2026/02/22 02:49:12.020, 26.60 W
2026/02/22 02:49:13.020, 26.59 W
2026/02/22 02:49:14.020, 26.60 W
2026/02/22 02:49:15.021, 26.97 W
2026/02/22 02:49:16.021, 26.84 W
2026/02/22 02:49:17.021, 26.88 W
2026/02/22 02:49:18.021, 26.78 W
2026/02/22 02:49:19.021, 26.67 W
2026/02/22 02:49:20.021, 26.60 W
2026/02/22 02:49:21.021, 26.73 W
2026/02/22 02:49:22.022, 26.70 W
2026/02/22 02:49:23.022, 26.49 W
2026/02/22 02:49:24.022, 26.31 W
2026/02/22 02:49:25.022, 26.20 W
2026/02/22 02:49:26.022, 26.81 W
2026/02/22 02:49:27.022, 26.71 W
2026/02/22 02:49:28.022, 26.65 W
2026/02/22 02:49:29.022, 26.68 W
2026/02/22 02:49:30.023, 26.78 W
2026/02/22 02:49:31.023, 26.68 W
2026/02/22 02:49:32.023, 26.91 W
2026/02/22 02:49:33.023, 27.19 W
2026/02/22 02:49:34.023, 26.94 W
2026/02/22 02:49:35.023, 26.67 W
2026/02/22 02:49:36.023, 26.70 W
2026/02/22 02:49:37.023, 26.48 W
2026/02/22 02:49:38.024, 26.24 W
2026/02/22 02:49:39.024, 26.31 W
2026/02/22 02:49:40.024, 26.39 W
2026/02/22 02:49:41.024, 26.28 W
2026/02/22 02:49:42.024, 26.29 W
2026/02/22 02:49:43.024, 26.61 W
2026/02/22 02:49:44.024, 27.06 W
2026/02/22 02:49:45.024, 26.70 W
2026/02/22 02:49:46.025, 26.58 W
2026/02/22 02:49:47.025, 26.87 W
2026/02/22 02:49:48.025, 26.92 W
2026/02/22 02:49:49.025, 27.09 W
2026/02/22 02:49:50.025, 26.91 W
2026/02/22 02:49:51.025, 26.96 W
2026/02/22 02:49:52.025, 26.75 W
2026/02/22 02:49:53.025, 26.59 W
2026/02/22 02:49:54.026, 26.60 W
2026/02/22 02:49:55.026, 26.66 W
2026/02/22 02:49:56.026, 26.76 W
2026/02/22 02:49:57.026, 26.90 W
2026/02/22 02:49:58.026, 26.91 W
2026/02/22 02:49:59.026, 26.85 W
2026/02/22 02:50:00.026, 26.79 W
2026/02/22 02:50:01.027, 26.96 W
2026/02/22 02:50:02.027, 27.00 W
2026/02/22 02:50:03.027, 26.88 W
2026/02/22 02:50:04.027, 26.92 W
